Source,CorrID,Target,InstID,Overallcount,Type,Label,Weight
"Hugo von Hofmannsthal","11740","Concordia. Journalisten- und Schriftstellerverein","29752","10","Directed","Hugo von Hofmannsthal–Concordia. Journalisten- und Schriftstellerverein","3"
"Hugo von Hofmannsthal","11740","»Freie Bühne« Verein für moderne Literatur","29781","9","Directed","Hugo von Hofmannsthal–»Freie Bühne« Verein für moderne Literatur","2"
"Hugo von Hofmannsthal","11740","Neue Rundschau, Neue Deutsche Rundschau, Freie Bühne","29212","9","Directed","Hugo von Hofmannsthal–Neue Rundschau, Neue Deutsche Rundschau, Freie Bühne","4"
"Hugo von Hofmannsthal","11740","Südbahnstrecke","41943","8","Directed","Hugo von Hofmannsthal–Südbahnstrecke","2"
"Hugo von Hofmannsthal","11740","Berliner Börsen-Courier","29406","7","Directed","Hugo von Hofmannsthal–Berliner Börsen-Courier","1"
"Hugo von Hofmannsthal","11740","Bibliographisches Bureau","29716","6","Directed","Hugo von Hofmannsthal–Bibliographisches Bureau","4"
"Hugo von Hofmannsthal","11740","Hyperion","29552","6","Directed","Hugo von Hofmannsthal–Hyperion","1"
"Hugo von Hofmannsthal","11740","Österreichische Rundschau","29496","5","Directed","Hugo von Hofmannsthal–Österreichische Rundschau","1"
"Hugo von Hofmannsthal","11740","Erich-Reiss-Verlag","65371","4","Directed","Hugo von Hofmannsthal–Erich-Reiss-Verlag","2"
"Hugo von Hofmannsthal","11740","Accademia di belle arti di Venezia","44602","4","Directed","Hugo von Hofmannsthal–Accademia di belle arti di Venezia","1"
"Hugo von Hofmannsthal","11740","Nouvelle Revue","34277","4","Directed","Hugo von Hofmannsthal–Nouvelle Revue","1"
"Hugo von Hofmannsthal","11740","Morgen. Wochenschrift für deutsche Kultur","34262","4","Directed","Hugo von Hofmannsthal–Morgen. Wochenschrift für deutsche Kultur","3"
"Hugo von Hofmannsthal","11740","E. Pierson’s Verlag","29771","4","Directed","Hugo von Hofmannsthal–E. Pierson’s Verlag","1"
"Hugo von Hofmannsthal","11740","Adolf Bonz & Comp.","29619","4","Directed","Hugo von Hofmannsthal–Adolf Bonz & Comp.","2"
"Hugo von Hofmannsthal","11740","Genossenschaft dramatischer Autoren und Komponisten in Österreich","29275","4","Directed","Hugo von Hofmannsthal–Genossenschaft dramatischer Autoren und Komponisten in Österreich","1"
"Hugo von Hofmannsthal","11740","Phaidon-Verlag","48752","3","Directed","Hugo von Hofmannsthal–Phaidon-Verlag","1"
"Hugo von Hofmannsthal","11740","Westbahnstrecke","41229","3","Directed","Hugo von Hofmannsthal–Westbahnstrecke","1"
"Hugo von Hofmannsthal","11740","Wenzel Swatek","40036","3","Directed","Hugo von Hofmannsthal–Wenzel Swatek","1"
"Hugo von Hofmannsthal","11740","Wiener Akademische Vereinigung","29614","3","Directed","Hugo von Hofmannsthal–Wiener Akademische Vereinigung","3"
"Hugo von Hofmannsthal","11740","J. Eisenstein & Co.","29461","3","Directed","Hugo von Hofmannsthal–J. Eisenstein & Co.","1"
"Hugo von Hofmannsthal","11740","Allgemeine Bodencreditanstalt","29244","3","Directed","Hugo von Hofmannsthal–Allgemeine Bodencreditanstalt","3"
"Hugo von Hofmannsthal","11740","Meteor","364322","2","Directed","Hugo von Hofmannsthal–Meteor","1"
"Hugo von Hofmannsthal","11740","Ministerium für Äußeres","47747","2","Directed","Hugo von Hofmannsthal–Ministerium für Äußeres","1"
"Hugo von Hofmannsthal","11740","Ebner-Eschenbach-Stiftung","46791","2","Directed","Hugo von Hofmannsthal–Ebner-Eschenbach-Stiftung","2"
"Hugo von Hofmannsthal","11740","Theater in der Josefstadt","39689","2","Directed","Hugo von Hofmannsthal–Theater in der Josefstadt","1"
"Hugo von Hofmannsthal","11740","Orientalische Akademie","34272","2","Directed","Hugo von Hofmannsthal–Orientalische Akademie","2"
"Hugo von Hofmannsthal","11740","Rikola Verlag","29758","2","Directed","Hugo von Hofmannsthal–Rikola Verlag","1"
"Hugo von Hofmannsthal","11740","Allgemeine Theater-Revue für Bühne und Welt. Illustrierte Halbmonatsschrift","29620","2","Directed","Hugo von Hofmannsthal–Allgemeine Theater-Revue für Bühne und Welt. Illustrierte Halbmonatsschrift","1"
"Hugo von Hofmannsthal","11740","Carl Steinhardt & Co.","29612","2","Directed","Hugo von Hofmannsthal–Carl Steinhardt & Co.","2"
"Hugo von Hofmannsthal","11740","Raimund-Preis","29444","2","Directed","Hugo von Hofmannsthal–Raimund-Preis","2"
"Hugo von Hofmannsthal","11740","Manz’sche Verlags- und Universitätsbuchhandlung","29216","2","Directed","Hugo von Hofmannsthal–Manz’sche Verlags- und Universitätsbuchhandlung","1"
"Hugo von Hofmannsthal","11740","Ruprecht-Karls-Universität Heidelberg","51306","1","Directed","Hugo von Hofmannsthal–Ruprecht-Karls-Universität Heidelberg","1"
"Hugo von Hofmannsthal","11740","Neue akademische Vereinigung","46259","1","Directed","Hugo von Hofmannsthal–Neue akademische Vereinigung","1"
"Hugo von Hofmannsthal","11740","Opernballett","44690","1","Directed","Hugo von Hofmannsthal–Opernballett","1"
"Hugo von Hofmannsthal","11740","Über Land und Meer","43477","1","Directed","Hugo von Hofmannsthal–Über Land und Meer","1"
"Hugo von Hofmannsthal","11740","Gustav Grimm Verlag","43470","1","Directed","Hugo von Hofmannsthal–Gustav Grimm Verlag","1"
"Hugo von Hofmannsthal","11740","Internationales Komitee vom Roten Kreuz","43466","1","Directed","Hugo von Hofmannsthal–Internationales Komitee vom Roten Kreuz","1"
"Hugo von Hofmannsthal","11740","Gebrüder Rodeck","40687","1","Directed","Hugo von Hofmannsthal–Gebrüder Rodeck","1"
"Hugo von Hofmannsthal","11740","Eton College","40424","1","Directed","Hugo von Hofmannsthal–Eton College","1"
"Hugo von Hofmannsthal","11740","Wiener freiwillige Rettungsgesellschaft","36931","1","Directed","Hugo von Hofmannsthal–Wiener freiwillige Rettungsgesellschaft","1"
"Hugo von Hofmannsthal","11740","Zentralstelle der Bühnen-Autoren und -Verleger","36900","1","Directed","Hugo von Hofmannsthal–Zentralstelle der Bühnen-Autoren und -Verleger","1"
"Hugo von Hofmannsthal","11740","Staatsoper","36687","1","Directed","Hugo von Hofmannsthal–Staatsoper","1"
"Hugo von Hofmannsthal","11740","28. Congress der deutschen Gesellschaft für Chirurgie","36278","1","Directed","Hugo von Hofmannsthal–28. Congress der deutschen Gesellschaft für Chirurgie","1"
"Hugo von Hofmannsthal","11740","Hoch- und Deutschmeisterkapelle","34379","1","Directed","Hugo von Hofmannsthal–Hoch- und Deutschmeisterkapelle","1"
"Hugo von Hofmannsthal","11740","Fanfulla della domenica","34229","1","Directed","Hugo von Hofmannsthal–Fanfulla della domenica","1"
"Hugo von Hofmannsthal","11740","Musikverlag Adolph Fürstner","34146","1","Directed","Hugo von Hofmannsthal–Musikverlag Adolph Fürstner","1"
"Hugo von Hofmannsthal","11740","Čecho-slavische ethnographische Ausstellung","33911","1","Directed","Hugo von Hofmannsthal–Čecho-slavische ethnographische Ausstellung","1"
"Hugo von Hofmannsthal","11740","Österreichischer Gewerbeverein","29778","1","Directed","Hugo von Hofmannsthal–Österreichischer Gewerbeverein","1"
"Hugo von Hofmannsthal","11740","Wiener Literatur-Zeitung","29715","1","Directed","Hugo von Hofmannsthal–Wiener Literatur-Zeitung","1"
"Hugo von Hofmannsthal","11740","Wiener Abendpost","29622","1","Directed","Hugo von Hofmannsthal–Wiener Abendpost","1"
"Hugo von Hofmannsthal","11740","Linzer Volksblatt","29610","1","Directed","Hugo von Hofmannsthal–Linzer Volksblatt","1"
"Hugo von Hofmannsthal","11740","Weltausstellung 1893","29318","1","Directed","Hugo von Hofmannsthal–Weltausstellung 1893","1"
"Hugo von Hofmannsthal","11740","Bazar de la Charité","29248","1","Directed","Hugo von Hofmannsthal–Bazar de la Charité","1"
"Arno Holz","11763","Insel Verlag","29751","2","Directed","Arno Holz–Insel Verlag","1"
"Arno Holz","11763","Der Kunstwart","29649","1","Directed","Arno Holz–Der Kunstwart","1"
"Arno Holz","11763","Petzschke & Gretschel","29578","1","Directed","Arno Holz–Petzschke & Gretschel","1"
"Eduard Michael Kafka","2563","Berliner Tageblatt","29329","13","Directed","Eduard Michael Kafka–Berliner Tageblatt","1"
"Eduard Michael Kafka","2563","»Freie Bühne« Verein für moderne Literatur","29781","9","Directed","Eduard Michael Kafka–»Freie Bühne« Verein für moderne Literatur","1"
"Eduard Michael Kafka","2563","Magazin für die Literatur des Auslandes","29625","7","Directed","Eduard Michael Kafka–Magazin für die Literatur des Auslandes","2"
"Eduard Michael Kafka","2563","Saisontheater Ischl","42649","3","Directed","Eduard Michael Kafka–Saisontheater Ischl","1"
"Eduard Michael Kafka","2563","Moderne Dichtung/Moderne Rundschau","29417","3","Directed","Eduard Michael Kafka–Moderne Dichtung/Moderne Rundschau","2"
"Eduard Michael Kafka","2563","Holzwarth & Ortony","42965","1","Directed","Eduard Michael Kafka–Holzwarth & Ortony","1"
"Eduard Michael Kafka","2563","Literarisches Bureau Clemens Freyer","42708","1","Directed","Eduard Michael Kafka–Literarisches Bureau Clemens Freyer","1"
"Eduard Michael Kafka","2563","F. und P. Lehmann","42660","1","Directed","Eduard Michael Kafka–F. und P. Lehmann","1"
"Eduard Michael Kafka","2563","Freie literarische Gesellschaft Hamburg","42601","1","Directed","Eduard Michael Kafka–Freie literarische Gesellschaft Hamburg","1"
"Eduard Michael Kafka","2563","Budapester Tagblatt","41718","1","Directed","Eduard Michael Kafka–Budapester Tagblatt","1"
"Karl Kraus","11988","Neue Freie Presse","29351","113","Directed","Karl Kraus–Neue Freie Presse","1"
"Karl Kraus","11988","Lessing-Theater","35053","32","Directed","Karl Kraus–Lessing-Theater","1"
"Karl Kraus","11988","Wiener Allgemeine Zeitung","29670","25","Directed","Karl Kraus–Wiener Allgemeine Zeitung","3"
"Karl Kraus","11988","Franz-Grillparzer-Preis","29677","16","Directed","Karl Kraus–Franz-Grillparzer-Preis","1"
"Karl Kraus","11988","»Freie Bühne« Verein für moderne Literatur","29781","9","Directed","Karl Kraus–»Freie Bühne« Verein für moderne Literatur","2"
"Karl Kraus","11988","Magazin für die Literatur des Auslandes","29625","7","Directed","Karl Kraus–Magazin für die Literatur des Auslandes","5"
"Karl Kraus","11988","Berliner Börsen-Courier","29406","7","Directed","Karl Kraus–Berliner Börsen-Courier","1"
"Karl Kraus","11988","Bibliographisches Bureau","29716","6","Directed","Karl Kraus–Bibliographisches Bureau","1"
"Karl Kraus","11988","Freie Bühne","29561","6","Directed","Karl Kraus–Freie Bühne","1"
"Karl Kraus","11988","Illustrirtes Wiener Extrablatt","29720","2","Directed","Karl Kraus–Illustrirtes Wiener Extrablatt","1"
"Karl Kraus","11988","Neue litterarische Blätter","29563","2","Directed","Karl Kraus–Neue litterarische Blätter","2"
"Karl Kraus","11988","Wiener Tagblatt","29312","2","Directed","Karl Kraus–Wiener Tagblatt","2"
"Karl Kraus","11988","Ansorge-Verein. Verein zur Förderung moderner Kunst","29596","1","Directed","Karl Kraus–Ansorge-Verein. Verein zur Förderung moderner Kunst","1"
"Karl Kraus","11988","Kühtmann","29582","1","Directed","Karl Kraus–Kühtmann","1"
"Karl Kraus","11988","Monatsblätter","29580","1","Directed","Karl Kraus–Monatsblätter","1"
"Karl Kraus","11988","Die Gesellschaft [Wien]","29566","1","Directed","Karl Kraus–Die Gesellschaft [Wien]","1"
"Karl Kraus","11988","Wiener Kunst","29565","1","Directed","Karl Kraus–Wiener Kunst","1"
"Karl Kraus","11988","Die Gesellschaft","29440","1","Directed","Karl Kraus–Die Gesellschaft","1"
"Detlev von Liliencron","12071","Ansorge-Verein. Verein zur Förderung moderner Kunst","29596","1","Directed","Detlev von Liliencron–Ansorge-Verein. Verein zur Förderung moderner Kunst","1"
"Fedor Mamroth","4986","Frankfurter Zeitung","29442","187","Directed","Fedor Mamroth–Frankfurter Zeitung","7"
"Fedor Mamroth","4986","S. Fischer Verlag","29639","85","Directed","Fedor Mamroth–S. Fischer Verlag","1"
"Fedor Mamroth","4986","An der schönen blauen Donau","29698","15","Directed","Fedor Mamroth–An der schönen blauen Donau","1"
"Fedor Mamroth","4986","Josef Eberle Stein-, Buch und Musikaliendruckerei","53104","14","Directed","Fedor Mamroth–Josef Eberle Stein-, Buch und Musikaliendruckerei","1"
"Fedor Mamroth","4986","Freund & Jeckel","39772","4","Directed","Fedor Mamroth–Freund & Jeckel","1"
"Fedor Mamroth","4986","E. Pierson’s Verlag","29771","4","Directed","Fedor Mamroth–E. Pierson’s Verlag","1"
"Fedor Mamroth","4986","Verlag Wilhelm Friedrich","89810","1","Directed","Fedor Mamroth–Verlag Wilhelm Friedrich","1"
"Fedor Mamroth","4986","S. Schottländer","89394","1","Directed","Fedor Mamroth–S. Schottländer","1"
"Fedor Mamroth","4986","Gil Blas","34982","1","Directed","Fedor Mamroth–Gil Blas","1"
"Fedor Mamroth","4986","L’Écho de Paris","34980","1","Directed","Fedor Mamroth–L’Écho de Paris","1"
"Thomas Mann","12176","S. Fischer Verlag","29639","85","Directed","Thomas Mann–S. Fischer Verlag","4"
"Thomas Mann","12176","Nobelpreis","29679","6","Directed","Thomas Mann–Nobelpreis","2"
"Thomas Mann","12176","Brandt & Kirkpatrick","29586","2","Directed","Thomas Mann–Brandt & Kirkpatrick","2"
"Thomas Mann","12176","Book of The Month Club","29574","2","Directed","Thomas Mann–Book of The Month Club","2"
"Thomas Mann","12176","The Dial","29371","2","Directed","Thomas Mann–The Dial","1"
"Thomas Mann","12176","The New York Society for the Suppression of Vice","42889","1","Directed","Thomas Mann–The New York Society for the Suppression of Vice","1"
"Max Mell","12225","Frankfurter Zeitung","29442","187","Directed","Max Mell–Frankfurter Zeitung","1"
"Max Mell","12225","Volkstheater","36430","31","Directed","Max Mell–Volkstheater","1"
"Max Mell","12225","Wiener Werkstätte","40016","1","Directed","Max Mell–Wiener Werkstätte","1"
"Julius Rodenberg","9550","Deutsche Rundschau","34931","5","Directed","Julius Rodenberg–Deutsche Rundschau","5"
"Julius Rodenberg","9550","Gebrüder Paetel Verlag","29660","3","Directed","Julius Rodenberg–Gebrüder Paetel Verlag","3"
"Frank Wedekind","13068","Georg Müller Verlag","29584","5","Directed","Frank Wedekind–Georg Müller Verlag","1"
"Joseph Victor Widmann","3557","Stadttheater Bern","43426","1","Directed","Joseph Victor Widmann–Stadttheater Bern","1"
"Joseph Victor Widmann","3557","Der Bund","43382","1","Directed","Joseph Victor Widmann–Der Bund","1"
"Paul Goldmann","11485","Frankfurter Zeitung","29442","187","Directed","Paul Goldmann–Frankfurter Zeitung","172"
"Paul Goldmann","11485","Neue Freie Presse","29351","113","Directed","Paul Goldmann–Neue Freie Presse","43"
"Paul Goldmann","11485","S. Fischer Verlag","29639","85","Directed","Paul Goldmann–S. Fischer Verlag","3"
"Paul Goldmann","11485","Burgtheater","36247","81","Directed","Paul Goldmann–Burgtheater","29"
"Paul Goldmann","11485","Die Zeit. Wiener Wochenschrift [Redaktion]","29209","73","Directed","Paul Goldmann–Die Zeit. Wiener Wochenschrift [Redaktion]","12"
"Paul Goldmann","11485","Deutsches Theater Berlin","35597","32","Directed","Paul Goldmann–Deutsches Theater Berlin","10"
"Paul Goldmann","11485","Lessing-Theater","35053","32","Directed","Paul Goldmann–Lessing-Theater","3"
"Paul Goldmann","11485","Volkstheater","36430","31","Directed","Paul Goldmann–Volkstheater","14"
"Paul Goldmann","11485","Die Zeit","29626","26","Directed","Paul Goldmann–Die Zeit","4"
"Paul Goldmann","11485","Wiener Allgemeine Zeitung","29670","25","Directed","Paul Goldmann–Wiener Allgemeine Zeitung","3"
"Paul Goldmann","11485","Franz-Grillparzer-Preis","29677","16","Directed","Paul Goldmann–Franz-Grillparzer-Preis","1"
"Paul Goldmann","11485","An der schönen blauen Donau","29698","15","Directed","Paul Goldmann–An der schönen blauen Donau","14"
"Paul Goldmann","11485","Josef Eberle Stein-, Buch und Musikaliendruckerei","53104","14","Directed","Paul Goldmann–Josef Eberle Stein-, Buch und Musikaliendruckerei","14"
"Paul Goldmann","11485","Wiener Verlag","29636","14","Directed","Paul Goldmann–Wiener Verlag","3"
"Paul Goldmann","11485","Berliner Tageblatt","29329","13","Directed","Paul Goldmann–Berliner Tageblatt","9"
"Paul Goldmann","11485","Deutsche Zeitung","29424","12","Directed","Paul Goldmann–Deutsche Zeitung","1"
"Paul Goldmann","11485","Jung-Wiener Theater zum Lieben Augustin","143199","11","Directed","Paul Goldmann–Jung-Wiener Theater zum Lieben Augustin","4"
"Paul Goldmann","11485","Concordia. Journalisten- und Schriftstellerverein","29752","10","Directed","Paul Goldmann–Concordia. Journalisten- und Schriftstellerverein","2"
"Paul Goldmann","11485","Raimund-Theater","39666","9","Directed","Paul Goldmann–Raimund-Theater","1"
"Paul Goldmann","11485","»Freie Bühne« Verein für moderne Literatur","29781","9","Directed","Paul Goldmann–»Freie Bühne« Verein für moderne Literatur","2"
"Paul Goldmann","11485","Vossische Zeitung","29331","9","Directed","Paul Goldmann–Vossische Zeitung","5"
"Paul Goldmann","11485","Albert Langen","29654","8","Directed","Paul Goldmann–Albert Langen","4"
"Paul Goldmann","11485","Schiller-Theater","57124","7","Directed","Paul Goldmann–Schiller-Theater","5"
"Paul Goldmann","11485","Berliner Börsen-Courier","29406","7","Directed","Paul Goldmann–Berliner Börsen-Courier","2"
"Paul Goldmann","11485","Berliner Theater","29380","7","Directed","Paul Goldmann–Berliner Theater","3"
"Paul Goldmann","11485","Odéon","93494","6","Directed","Paul Goldmann–Odéon","3"
"Paul Goldmann","11485","Théâtre Libre","88609","6","Directed","Paul Goldmann–Théâtre Libre","5"
"Paul Goldmann","11485","Théâtre de l’Œuvre","88605","6","Directed","Paul Goldmann–Théâtre de l’Œuvre","5"
"Paul Goldmann","11485","Norddeutscher Lloyd","53340","6","Directed","Paul Goldmann–Norddeutscher Lloyd","2"
"Paul Goldmann","11485","Freie Bühne","29561","6","Directed","Paul Goldmann–Freie Bühne","1"
"Paul Goldmann","11485","Reichstag","144185","5","Directed","Paul Goldmann–Reichstag","5"
"Paul Goldmann","11485","Überbrettl","144041","5","Directed","Paul Goldmann–Überbrettl","5"
"Paul Goldmann","11485","Bayreuther Festspiele","29811","5","Directed","Paul Goldmann–Bayreuther Festspiele","5"
"Paul Goldmann","11485","Die Presse","29270","5","Directed","Paul Goldmann–Die Presse","3"
"Paul Goldmann","11485","Journal des débats","29221","5","Directed","Paul Goldmann–Journal des débats","5"
"Paul Goldmann","11485","Französische Abgeordnetenkammer","92784","4","Directed","Paul Goldmann–Französische Abgeordnetenkammer","4"
"Paul Goldmann","11485","Freund & Jeckel","39772","4","Directed","Paul Goldmann–Freund & Jeckel","1"
"Paul Goldmann","11485","Nouvelle Revue","34277","4","Directed","Paul Goldmann–Nouvelle Revue","3"
"Paul Goldmann","11485","E. Pierson’s Verlag","29771","4","Directed","Paul Goldmann–E. Pierson’s Verlag","1"
"Paul Goldmann","11485","Bauernfeld-Preis","29675","4","Directed","Paul Goldmann–Bauernfeld-Preis","2"
"Paul Goldmann","11485","Société des Auteurs et Compositeurs Dramatiques","29397","4","Directed","Paul Goldmann–Société des Auteurs et Compositeurs Dramatiques","1"
"Paul Goldmann","11485","[Ehrenrat der österreichisch-ungarischen Armee zur Veröffentlichung von Lieutenant Gustl, 1901]","334886","3","Directed","Paul Goldmann–[Ehrenrat der österreichisch-ungarischen Armee zur Veröffentlichung von Lieutenant Gustl, 1901]","1"
"Paul Goldmann","11485","Preussen","118782","3","Directed","Paul Goldmann–Preussen","3"
"Paul Goldmann","11485","La Liberté","93006","3","Directed","Paul Goldmann–La Liberté","3"
"Paul Goldmann","11485","Théâtre du Vaudeville","92987","3","Directed","Paul Goldmann–Théâtre du Vaudeville","3"
"Paul Goldmann","11485","Comédie-Française","87992","3","Directed","Paul Goldmann–Comédie-Française","1"
"Paul Goldmann","11485","Schauspielhaus Berlin","55522","3","Directed","Paul Goldmann–Schauspielhaus Berlin","3"
"Paul Goldmann","11485","Berliner Morgenpost","46218","3","Directed","Paul Goldmann–Berliner Morgenpost","1"
"Paul Goldmann","11485","Éditions Perrin","40681","3","Directed","Paul Goldmann–Éditions Perrin","2"
"Paul Goldmann","11485","Mercure de France","34301","3","Directed","Paul Goldmann–Mercure de France","1"
"Paul Goldmann","11485","Akademischer Verein für Kunst und Literatur","29767","3","Directed","Paul Goldmann–Akademischer Verein für Kunst und Literatur","2"
"Paul Goldmann","11485","Tägliche Rundschau","29691","3","Directed","Paul Goldmann–Tägliche Rundschau","3"
"Paul Goldmann","11485","Palasthotel Berlin","146840","2","Directed","Paul Goldmann–Palasthotel Berlin","2"
"Paul Goldmann","11485","k. u. k. Kriegsministerium","144006","2","Directed","Paul Goldmann–k. u. k. Kriegsministerium","1"
"Paul Goldmann","11485","Secessionsbühne","142554","2","Directed","Paul Goldmann–Secessionsbühne","1"
"Paul Goldmann","11485","Schall und Rauch","118599","2","Directed","Paul Goldmann–Schall und Rauch","1"
"Paul Goldmann","11485","Französische Post","93332","2","Directed","Paul Goldmann–Französische Post","2"
"Paul Goldmann","11485","La Vie Parisienne","93197","2","Directed","Paul Goldmann–La Vie Parisienne","2"
"Paul Goldmann","11485","Jung Wien","89143","2","Directed","Paul Goldmann–Jung Wien","1"
"Paul Goldmann","11485","Pariser Büro der Frankfurter Zeitung","88828","2","Directed","Paul Goldmann–Pariser Büro der Frankfurter Zeitung","2"
"Paul Goldmann","11485","Frankfurter Stadttheater","88756","2","Directed","Paul Goldmann–Frankfurter Stadttheater","2"
"Paul Goldmann","11485","L’Indépendance Belge","88734","2","Directed","Paul Goldmann–L’Indépendance Belge","2"
"Paul Goldmann","11485","Rose-Theater","88180","2","Directed","Paul Goldmann–Rose-Theater","2"
"Paul Goldmann","11485","Le Journal","87844","2","Directed","Paul Goldmann–Le Journal","2"
"Paul Goldmann","11485","Deutsches Schauspielhaus in Hamburg","45530","2","Directed","Paul Goldmann–Deutsches Schauspielhaus in Hamburg","1"
"Paul Goldmann","11485","La Semaine Littéraire","40684","2","Directed","Paul Goldmann–La Semaine Littéraire","1"
"Paul Goldmann","11485","Theater in der Josefstadt","39689","2","Directed","Paul Goldmann–Theater in der Josefstadt","1"
"Paul Goldmann","11485","Theater an der Wien","36996","2","Directed","Paul Goldmann–Theater an der Wien","1"
"Paul Goldmann","11485","Verlag Wilhelm Braumüller","36942","2","Directed","Paul Goldmann–Verlag Wilhelm Braumüller","2"
"Paul Goldmann","11485","Nord und Süd","34269","2","Directed","Paul Goldmann–Nord und Süd","1"
"Paul Goldmann","11485","Konservatorium der Gesellschaft der Musikfreunde","29805","2","Directed","Paul Goldmann–Konservatorium der Gesellschaft der Musikfreunde","1"
"Paul Goldmann","11485","Illustrirtes Wiener Extrablatt","29720","2","Directed","Paul Goldmann–Illustrirtes Wiener Extrablatt","1"
"Paul Goldmann","11485","Simplicissimus","29714","2","Directed","Paul Goldmann–Simplicissimus","2"
"Paul Goldmann","11485","Le Figaro","29706","2","Directed","Paul Goldmann–Le Figaro","2"
"Paul Goldmann","11485","Wiener Sonn- und Montagszeitung","29525","2","Directed","Paul Goldmann–Wiener Sonn- und Montagszeitung","2"
"Paul Goldmann","11485","Mendelbahn","148516","1","Directed","Paul Goldmann–Mendelbahn","1"
"Paul Goldmann","11485","Preußische Polzei","147991","1","Directed","Paul Goldmann–Preußische Polzei","1"
"Paul Goldmann","11485","Hotel Sacher","147608","1","Directed","Paul Goldmann–Hotel Sacher","1"
"Paul Goldmann","11485","k. k. Post- und Telegraphenverwaltung","147593","1","Directed","Paul Goldmann–k. k. Post- und Telegraphenverwaltung","1"
"Paul Goldmann","11485","National-Zeitung","147105","1","Directed","Paul Goldmann–National-Zeitung","1"
"Paul Goldmann","11485","J. C. C. Bruns","146925","1","Directed","Paul Goldmann–J. C. C. Bruns","1"
"Paul Goldmann","11485","Goethe-Bund","146891","1","Directed","Paul Goldmann–Goethe-Bund","1"
"Paul Goldmann","11485","Hotel Fürstenhof","145716","1","Directed","Paul Goldmann–Hotel Fürstenhof","1"
"Paul Goldmann","11485","Bohemia","145368","1","Directed","Paul Goldmann–Bohemia","1"
"Paul Goldmann","11485","Hermann Tietz und Co.","144442","1","Directed","Paul Goldmann–Hermann Tietz und Co.","1"
"Paul Goldmann","11485","Robert Lutz","143489","1","Directed","Paul Goldmann–Robert Lutz","1"
"Paul Goldmann","11485","Conseil de guerre de la Xe région militaire de Rennes","142365","1","Directed","Paul Goldmann–Conseil de guerre de la Xe région militaire de Rennes","1"
"Paul Goldmann","11485","Congrès du Parlement français","141936","1","Directed","Paul Goldmann–Congrès du Parlement français","1"
"Paul Goldmann","11485","Weinlaube","141921","1","Directed","Paul Goldmann–Weinlaube","1"
"Paul Goldmann","11485","Graphische Gesellschaft (Berlin)","141916","1","Directed","Paul Goldmann–Graphische Gesellschaft (Berlin)","1"
"Paul Goldmann","11485","Freie literarische Vereinigung zu Breslau","141698","1","Directed","Paul Goldmann–Freie literarische Vereinigung zu Breslau","1"
"Paul Goldmann","11485","Lessing-Gesellschaft für Kunst und Wissenschaft","141511","1","Directed","Paul Goldmann–Lessing-Gesellschaft für Kunst und Wissenschaft","1"
"Paul Goldmann","11485","Mozartverein Darmstadt","140862","1","Directed","Paul Goldmann–Mozartverein Darmstadt","1"
"Paul Goldmann","11485","Richard-Wagner-Verein","140860","1","Directed","Paul Goldmann–Richard-Wagner-Verein","1"
"Paul Goldmann","11485","Anping Maru","118866","1","Directed","Paul Goldmann–Anping Maru","1"
"Paul Goldmann","11485","Französisches Finanzministerium","118432","1","Directed","Paul Goldmann–Französisches Finanzministerium","1"
"Paul Goldmann","11485","Nieuwe Rotterdamsche Courant","118076","1","Directed","Paul Goldmann–Nieuwe Rotterdamsche Courant","1"
"Paul Goldmann","11485","L’Aube","93786","1","Directed","Paul Goldmann–L’Aube","1"
"Paul Goldmann","11485","Ministère du Commerce, de l’Industrie et des Colonies","93754","1","Directed","Paul Goldmann–Ministère du Commerce, de l’Industrie et des Colonies","1"
"Paul Goldmann","11485","École libre des sciences politiques","93613","1","Directed","Paul Goldmann–École libre des sciences politiques","1"
"Paul Goldmann","11485","Institut Rudy","93593","1","Directed","Paul Goldmann–Institut Rudy","1"
"Paul Goldmann","11485","Théâtre des Escholiers","93536","1","Directed","Paul Goldmann–Théâtre des Escholiers","1"
"Paul Goldmann","11485","Österreichische Post","93492","1","Directed","Paul Goldmann–Österreichische Post","1"
"Paul Goldmann","11485","Französische Regierung","93317","1","Directed","Paul Goldmann–Französische Regierung","1"
"Paul Goldmann","11485","Schlierseer Bauerntheater","92985","1","Directed","Paul Goldmann–Schlierseer Bauerntheater","1"
"Paul Goldmann","11485","Artaria & Co.","92642","1","Directed","Paul Goldmann–Artaria & Co.","1"
"Paul Goldmann","11485","Wiener Salonblatt","90015","1","Directed","Paul Goldmann–Wiener Salonblatt","1"
"Paul Goldmann","11485","Deutscher Quartettverein in Paris","89961","1","Directed","Paul Goldmann–Deutscher Quartettverein in Paris","1"
"Paul Goldmann","11485","Flammarion","89863","1","Directed","Paul Goldmann–Flammarion","1"
"Paul Goldmann","11485","Hôtel du Dauphin","89840","1","Directed","Paul Goldmann–Hôtel du Dauphin","1"
"Paul Goldmann","11485","Verlag Wilhelm Friedrich","89810","1","Directed","Paul Goldmann–Verlag Wilhelm Friedrich","1"
"Paul Goldmann","11485","Casino de Biarritz","89403","1","Directed","Paul Goldmann–Casino de Biarritz","1"
"Paul Goldmann","11485","S. Schottländer","89394","1","Directed","Paul Goldmann–S. Schottländer","1"
"Paul Goldmann","11485","Puppenaustellung","89256","1","Directed","Paul Goldmann–Puppenaustellung","1"
